Game_ID,Game_Date,Home_Team,Road_Team,Home_OFF_Rating,Home_EFG,Home_BH,Home_OREB,Home_FT_Rate,Road_OFF_Rating,Road_EFG,Road_BH,Road_OREB,Road_FT_Rate
0022300071,2023-10-25,MEM,NOP,100.0,0.483516,0.884752,0.163265,0.175824,107.76699,0.552941,0.818465,0.275,0.2
0022300069,2023-10-25,TOR,MIN,96.039604,0.477778,0.873919,0.148148,0.122222,93.069307,0.38,0.886805,0.290909,0.18
0022300065,2023-10-25,NYK,BOS,107.216495,0.463918,0.907904,0.303571,0.14433,112.5,0.558442,0.871845,0.189189,0.285714
0022300067,2023-10-25,BKN,CLE,113.0,0.553571,0.841326,0.309524,0.238095,115.151515,0.558511,0.907749,0.195652,0.095745
0022300070,2023-10-25,CHI,OKC,105.050505,0.478723,0.886878,0.254902,0.148936,124.0,0.664634,0.848943,0.147059,0.182927
0022300066,2023-10-25,ORL,HOU,120.833333,0.534483,0.860189,0.414634,0.264368,90.526316,0.481013,0.819117,0.148936,0.126582
0022300068,2023-10-25,MIA,DET,108.421053,0.445652,0.936617,0.290909,0.228261,106.25,0.505435,0.852941,0.346939,0.097826
0022300074,2023-10-25,LAC,POR,124.242424,0.611111,0.843533,0.358974,0.144444,112.121212,0.526882,0.848076,0.326087,0.139785
0022300075,2023-10-26,MIL,PHI,112.380952,0.574074,0.873692,0.186047,0.308642,112.5,0.6125,0.860231,0.102564,0.2375
0022300076,2023-10-26,LAL,PHX,96.153846,0.458333,0.858106,0.170213,0.27381,90.47619,0.475309,0.791522,0.227273,0.222222
0022300084,2023-10-27,DAL,BKN,123.762376,0.565934,0.919872,0.177778,0.241758,117.647059,0.603261,0.857651,0.238095,0.097826
0022300086,2023-10-27,POR,ORL,101.041667,0.448864,0.858707,0.3,0.204545,106.25,0.512658,0.869257,0.238095,0.265823
0022300078,2023-10-27,MEM,DEN,100.970874,0.494118,0.819835,0.276596,0.235294,104.854369,0.545455,0.834668,0.146341,0.136364
0022300085,2023-10-27,UTA,LAC,120.0,0.520833,0.883021,0.361702,0.208333,118.0,0.623377,0.848082,0.176471,0.285714
0022300077,2023-10-27,CHA,DET,91.666667,0.414773,0.85119,0.211538,0.295455,103.738318,0.511364,0.804878,0.285714,0.238636
0022300080,2023-10-27,BOS,MIA,119.0,0.557895,0.873268,0.32,0.136842,112.121212,0.516854,0.892009,0.22,0.213483
0022300082,2023-10-27,CHI,TOR,95.412844,0.414141,0.867519,0.25,0.222222,94.495413,0.517857,0.805085,0.177778,0.190476
0022300079,2023-10-27,ATL,NYK,111.111111,0.551724,0.877408,0.214286,0.275862,118.867925,0.588889,0.864773,0.255319,0.222222
0022300087,2023-10-27,SAC,GSW,108.571429,0.5,0.884068,0.238095,0.212766,117.307692,0.632184,0.830599,0.184211,0.137931
0022300083,2023-10-27,SAS,HOU,113.513514,0.558511,0.855212,0.272727,0.223404,109.90991,0.56,0.858044,0.261905,0.1
0022300081,2023-10-27,CLE,OKC,100.0,0.478261,0.879435,0.163265,0.184783,102.857143,0.534483,0.841214,0.130435,0.172414
0022300088,2023-10-28,DET,CHI,126.88172,0.593023,0.847943,0.428571,0.186047,109.677419,0.478495,0.925953,0.254902,0.139785
0022300091,2023-10-28,CLE,IND,114.141414,0.494949,0.939945,0.327273,0.151515,127.55102,0.566327,0.929503,0.25,0.142857
0022300094,2023-10-28,PHX,UTA,124.752475,0.588235,0.898449,0.189189,0.305882,104.0,0.505495,0.836433,0.319149,0.131868
0022300090,2023-10-28,NOP,NYK,95.049505,0.511494,0.87855,0.085106,0.08046,87.0,0.405556,0.837496,0.290909,0.155556
0022300093,2023-10-28,MIN,MIA,107.070707,0.581395,0.84837,0.175,0.069767,91.836735,0.471264,0.861317,0.183673,0.091954
0022300089,2023-10-28,WAS,MEM,108.653846,0.516129,0.895361,0.22,0.182796,103.921569,0.532967,0.840652,0.15,0.098901
0022300092,2023-10-28,TOR,PHI,116.304348,0.534483,0.88003,0.282609,0.16092,121.276596,0.55814,0.896461,0.243243,0.209302
0022300099,2023-10-29,LAC,SAS,119.417476,0.604396,0.862354,0.225,0.142857,79.807692,0.44375,0.776865,0.133333,0.15
0022300098,2023-10-29,PHI,POR,122.330097,0.554878,0.861592,0.282051,0.426829,95.145631,0.420213,0.86631,0.259259,0.202128
0022300096,2023-10-29,HOU,GSW,101.06383,0.427778,0.933561,0.196078,0.2,111.578947,0.54321,0.866819,0.2,0.222222
0022300097,2023-10-29,MIL,ATL,107.843137,0.546512,0.804754,0.266667,0.186047,122.115385,0.586022,0.857955,0.325,0.193548
0022300100,2023-10-29,SAC,LAL,116.814159,0.552885,0.919717,0.117647,0.163462,111.403509,0.515306,0.903969,0.163265,0.265306
0022300095,2023-10-29,OKC,DEN,97.938144,0.444444,0.907339,0.155556,0.166667,134.736842,0.664773,0.878186,0.3125,0.125
0022300107,2023-10-30,MIL,MIA,116.190476,0.574713,0.869792,0.214286,0.252874,108.571429,0.552326,0.863388,0.170732,0.22093
0022300111,2023-10-30,LAL,ORL,107.070707,0.582278,0.844539,0.085714,0.177215,104.040404,0.473684,0.903441,0.244898,0.136842
0022300108,2023-10-30,NOP,GSW,102.0,0.462366,0.904712,0.245614,0.172043,128.712871,0.596939,0.876847,0.456522,0.132653
0022300104,2023-10-30,ATL,MIN,130.927835,0.639535,0.895158,0.125,0.197674,114.141414,0.577778,0.873418,0.238095,0.1
0022300101,2023-10-30,CHA,BKN,115.238095,0.53125,0.912892,0.181818,0.197917,126.666667,0.632184,0.878345,0.243902,0.264368
0022300103,2023-10-30,WAS,BOS,102.884615,0.511494,0.867772,0.234043,0.206897,121.153846,0.593137,0.853754,0.340909,0.04902
0022300106,2023-10-30,MEM,DAL,106.796117,0.532609,0.893617,0.192308,0.130435,122.54902,0.636905,0.863089,0.15,0.214286
0022300105,2023-10-30,TOR,POR,97.849462,0.425532,0.893428,0.269231,0.117021,106.451613,0.511765,0.851301,0.282609,0.141176
0022300109,2023-10-30,OKC,DET,119.230769,0.608434,0.864032,0.176471,0.277108,108.737864,0.510989,0.856613,0.254902,0.208791
0022300102,2023-10-30,IND,CHI,101.941748,0.477273,0.853448,0.244444,0.238636,108.737864,0.494253,0.885604,0.217391,0.298851
0022300110,2023-10-30,DEN,UTA,112.244898,0.613095,0.875574,0.170732,0.083333,104.081633,0.484694,0.889456,0.320755,0.071429
0022300114,2023-10-31,LAC,ORL,112.380952,0.573034,0.861015,0.214286,0.179775,98.076923,0.512346,0.856528,0.166667,0.234568
0022300112,2023-10-31,CLE,NYK,94.791667,0.445652,0.866405,0.28,0.097826,112.371134,0.517442,0.873874,0.272727,0.232558
0022300113,2023-10-31,PHX,SAS,114.0,0.614458,0.825046,0.171429,0.144578,113.861386,0.543478,0.893617,0.177778,0.163043
0022300115,2023-11-01,DET,POR,95.283019,0.505556,0.840482,0.139535,0.111111,104.761905,0.512346,0.848916,0.179487,0.333333
0022300117,2023-11-01,ATL,WAS,118.181818,0.548913,0.83475,0.325581,0.315217,109.009009,0.554455,0.906906,0.122449,0.089109
0022300121,2023-11-01,OKC,NOP,101.923077,0.471591,0.868421,0.142857,0.261364,105.769231,0.455882,0.912532,0.338462,0.166667
0022300126,2023-11-01,GSW,SAC,105.154639,0.549383,0.829545,0.170732,0.160494,103.061224,0.471591,0.867397,0.325581,0.204545
0022300118,2023-11-01,BOS,IND,144.859813,0.673684,0.891955,0.323529,0.284211,97.196262,0.480198,0.921929,0.148148,0.069307
0022300123,2023-11-01,MIN,DEN,112.244898,0.506024,0.871418,0.205128,0.313253,89.89899,0.427083,0.862543,0.235294,0.072917
0022300127,2023-11-01,LAL,LAC,119.266055,0.572222,0.883178,0.209302,0.3,113.636364,0.545455,0.89506,0.222222,0.171717
0022300116,2023-11-01,TOR,MIL,134.020619,0.642857,0.843696,0.405405,0.142857,113.265306,0.546053,0.885409,0.166667,0.368421
0022300120,2023-11-01,NYK,CLE,92.708333,0.375,0.88255,0.285714,0.217391,97.938144,0.513514,0.821429,0.15,0.256757
0022300122,2023-11-01,HOU,CHA,125.490196,0.64881,0.847012,0.194444,0.22619,116.666667,0.561111,0.863248,0.326087,0.2
0022300119,2023-11-01,MIA,BKN,102.941176,0.5,0.846049,0.215686,0.153846,104.807692,0.54878,0.838478,0.166667,0.231707
0022300124,2023-11-01,DAL,CHI,120.0,0.580247,0.861521,0.295455,0.246914,110.526316,0.533708,0.878323,0.272727,0.11236
0022300125,2023-11-01,UTA,MEM,124.299065,0.666667,0.822874,0.263158,0.195402,100.925926,0.4375,0.873096,0.259259,0.260417
0022300128,2023-11-02,PHI,TOR,117.525773,0.505435,0.880342,0.319149,0.228261,103.125,0.544304,0.821361,0.225,0.164557
0022300130,2023-11-02,UTA,ORL,105.607477,0.52809,0.833942,0.282609,0.213483,107.476636,0.517647,0.855737,0.222222,0.317647
0022300129,2023-11-02,NOP,DET,123.762376,0.575,0.888268,0.194444,0.4125,116.0,0.505319,0.868248,0.395833,0.223404
0022300131,2023-11-02,PHX,SAS,122.222222,0.6375,0.867223,0.135135,0.2375,130.693069,0.612245,0.928392,0.236842,0.122449
0022300004,2023-11-03,CHI,BKN,112.631579,0.544944,0.904907,0.225,0.11236,115.957447,0.552083,0.899267,0.195122,0.03125
0022300007,2023-11-03,POR,MEM,107.476636,0.453125,0.888748,0.267857,0.291667,104.62963,0.541667,0.856806,0.166667,0.09375
0022300002,2023-11-03,MIL,NYK,110.0,0.54878,0.870753,0.148936,0.243902,103.960396,0.447917,0.90678,0.32,0.197917
0022300001,2023-11-03,IND,CLE,118.627451,0.610465,0.835583,0.189189,0.186047,112.621359,0.571429,0.87963,0.131579,0.238095
0022300003,2023-11-03,MIA,WAS,118.627451,0.68125,0.804031,0.212121,0.15,111.764706,0.648148,0.815634,0.117647,0.111111
0022300006,2023-11-03,DEN,DAL,128.865979,0.596774,0.835201,0.44186,0.150538,115.151515,0.575581,0.861726,0.238095,0.174419
0022300005,2023-11-03,OKC,GSW,132.380952,0.692771,0.835069,0.21875,0.289157,133.018868,0.630435,0.875208,0.342105,0.271739
0022300139,2023-11-04,DEN,CHI,125.510204,0.617284,0.887006,0.263158,0.283951,103.061224,0.494186,0.897311,0.1875,0.186047
0022300133,2023-11-04,IND,CHA,125.252525,0.602151,0.869611,0.275,0.129032,127.55102,0.579545,0.883009,0.324324,0.261364
0022300134,2023-11-04,ORL,LAL,123.71134,0.514851,0.872368,0.387755,0.158416,103.061224,0.488095,0.845791,0.238095,0.22619
0022300136,2023-11-04,BKN,BOS,114.0,0.515,0.947127,0.2,0.11,124.0,0.561111,0.902551,0.238095,0.255556
0022300137,2023-11-04,HOU,SAC,111.458333,0.534483,0.897004,0.222222,0.16092,94.680851,0.446429,0.893576,0.156863,0.166667
0022300132,2023-11-04,PHI,PHX,113.131313,0.538889,0.84472,0.357143,0.166667,101.010101,0.410112,0.903947,0.294118,0.303371
0022300138,2023-11-04,MIN,UTA,128.125,0.611111,0.895873,0.290323,0.296296,97.938144,0.450549,0.845467,0.333333,0.142857
0022300135,2023-11-04,NOP,ATL,109.375,0.52381,0.894474,0.214286,0.202381,129.473684,0.55914,0.888469,0.422222,0.204301
0022300142,2023-11-05,CLE,GSW,113.861386,0.560241,0.841158,0.325,0.26506,101.960784,0.446809,0.891847,0.293103,0.212766
0022300143,2023-11-05,DAL,CHA,120.38835,0.549451,0.905238,0.214286,0.263736,113.461538,0.535354,0.923234,0.208333,0.121212
0022300141,2023-11-05,SAS,TOR,106.422018,0.552083,0.856806,0.209302,0.104167,113.888889,0.551546,0.878483,0.26,0.164948
0022300144,2023-11-05,POR,MEM,100.0,0.463158,0.878893,0.290909,0.126316,114.285714,0.578652,0.847834,0.243902,0.101124
0022300140,2023-11-05,DET,PHX,108.163265,0.54023,0.853426,0.25641,0.137931,121.212121,0.546512,0.845838,0.378378,0.302326
0022300153,2023-11-06,HOU,SAC,131.182796,0.673333,0.887617,0.185185,0.28,104.301075,0.530864,0.85687,0.26087,0.135802
0022300155,2023-11-06,OKC,ATL,118.867925,0.553191,0.889003,0.244444,0.234043,109.345794,0.441176,0.885566,0.396825,0.264706
0022300154,2023-11-06,MIN,BOS,102.702703,0.594118,0.8,0.15,0.152941,98.198198,0.451087,0.855954,0.22,0.282609
0022300151,2023-11-06,NYK,LAC,115.625,0.534091,0.827467,0.428571,0.193182,100.0,0.568493,0.784398,0.189189,0.191781
0022300150,2023-11-06,MIA,LAL,109.090909,0.534091,0.840764,0.25,0.159091,108.080808,0.592593,0.83679,0.131579,0.135802
0022300145,2023-11-06,DET,GSW,112.371134,0.55625,0.847967,0.205882,0.25,123.71134,0.536082,0.906175,0.346939,0.164948
0022300156,2023-11-06,DEN,NOP,134.0,0.615789,0.913134,0.268293,0.178947,114.851485,0.572222,0.881387,0.190476,0.144444
0022300148,2023-11-06,PHI,WAS,131.531532,0.626374,0.869749,0.263158,0.351648,115.315315,0.583333,0.846527,0.222222,0.166667
0022300146,2023-11-06,IND,SAS,143.396226,0.684211,0.875125,0.272727,0.231579,103.738318,0.468085,0.906937,0.230769,0.244681
0022300147,2023-11-06,ORL,DAL,103.030303,0.517647,0.81566,0.1875,0.164706,118.181818,0.591463,0.862788,0.135135,0.243902
0022300149,2023-11-06,BKN,MIL,120.192308,0.564356,0.930265,0.234043,0.108911,126.470588,0.5625,0.914207,0.255319,0.21875
0022300152,2023-11-06,CHI,UTA,130.0,0.612903,0.926847,0.222222,0.172043,114.141414,0.569767,0.802541,0.395349,0.174419
0022300158,2023-11-08,IND,UTA,126.415094,0.579208,0.901478,0.311111,0.168317,111.320755,0.526042,0.825286,0.333333,0.177083
0022300161,2023-11-08,NYK,SAS,128.571429,0.555,0.964814,0.270833,0.15,107.142857,0.538889,0.880427,0.244444,0.088889
0022300160,2023-11-08,BKN,LAC,103.092784,0.483696,0.874687,0.259259,0.119565,94.897959,0.43956,0.858055,0.23913,0.142857
0022300165,2023-11-08,MIL,DET,112.149533,0.516667,0.912342,0.106383,0.3,110.280374,0.52551,0.846824,0.261905,0.153061
0022300166,2023-11-08,MIN,NOP,117.307692,0.640244,0.837192,0.216216,0.207317,99.019608,0.430108,0.857955,0.215686,0.225806
0022300163,2023-11-08,HOU,LAL,129.292929,0.623656,0.886324,0.325581,0.129032,94.949495,0.464706,0.913925,0.104167,0.176471
0022300169,2023-11-08,DEN,GSW,111.340206,0.505435,0.944279,0.208333,0.163043,108.247423,0.494186,0.915445,0.23913,0.232558
0022300167,2023-11-08,OKC,CLE,123.076923,0.581395,0.876325,0.285714,0.325581,115.384615,0.560241,0.832327,0.275,0.325301
0022300170,2023-11-08,SAC,POR,111.009174,0.522472,0.83428,0.340909,0.314607,110.280374,0.551724,0.847147,0.166667,0.252874
0022300159,2023-11-08,PHI,BOS,103.921569,0.489474,0.878893,0.26087,0.136842,100.0,0.478022,0.8843,0.169811,0.175824
0022300162,2023-11-08,CHI,PHX,105.504587,0.510417,0.88345,0.18,0.177083,106.422018,0.527778,0.821138,0.302326,0.233333
0022300168,2023-11-08,DAL,TOR,109.433962,0.577381,0.859205,0.146341,0.22619,122.115385,0.550505,0.902344,0.319149,0.181818
0022300164,2023-11-08,MEM,MIA,103.030303,0.45,0.879642,0.270833,0.233333,108.0,0.525974,0.827398,0.264706,0.350649
0022300157,2023-11-08,CHA,WAS,113.72549,0.56962,0.810997,0.289474,0.329114,128.15534,0.57732,0.907563,0.265306,0.206186
0022300171,2023-11-09,IND,MIL,124.752475,0.586957,0.885764,0.2,0.195652,121.568627,0.58046,0.875489,0.138889,0.264368
0022300172,2023-11-09,ORL,ATL,114.423077,0.522222,0.847267,0.391304,0.277778,115.384615,0.570588,0.845095,0.216216,0.270588
0022300013,2023-11-10,SAS,MIN,104.761905,0.532609,0.87758,0.155556,0.130435,111.428571,0.551724,0.845996,0.295455,0.241379
0022300016,2023-11-10,SAC,OKC,105.0,0.489011,0.847767,0.326531,0.175824,98.989899,0.488506,0.854598,0.121951,0.149425
0022300008,2023-11-10,DET,PHI,108.163265,0.511628,0.84913,0.23913,0.209302,116.326531,0.475904,0.918212,0.229167,0.421687
0022300011,2023-11-10,HOU,NOP,105.050505,0.465909,0.917673,0.18,0.25,104.123711,0.506667,0.833272,0.195122,0.333333
0022300015,2023-11-10,PHX,LAL,120.20202,0.526596,0.890646,0.333333,0.212766,123.232323,0.571429,0.899964,0.204545,0.309524
0022300014,2023-11-10,DAL,LAC,145.454545,0.617347,0.924012,0.348837,0.234694,128.571429,0.534091,0.881195,0.422222,0.363636
0022300012,2023-11-10,MEM,UTA,121.0,0.549505,0.906558,0.318182,0.09901,125.742574,0.657895,0.808673,0.258065,0.355263
0022300009,2023-11-10,WAS,CHA,115.841584,0.568182,0.865832,0.152174,0.193182,120.38835,0.481818,0.924426,0.491228,0.163636
0022300010,2023-11-10,BOS,BKN,126.041667,0.537234,0.930021,0.314815,0.212766,109.183673,0.535294,0.885627,0.204545,0.188235
0022300174,2023-11-11,BOS,TOR,121.875,0.633721,0.875859,0.142857,0.093023,95.918367,0.43956,0.915919,0.145833,0.153846
0022300176,2023-11-11,GSW,CLE,104.761905,0.483333,0.837662,0.306122,0.255556,113.461538,0.494186,0.905107,0.215686,0.383721
0022300175,2023-11-11,ATL,MIA,105.825243,0.54023,0.811837,0.319149,0.172414,113.592233,0.559524,0.863636,0.175,0.27381
0022300173,2023-11-11,ORL,MIL,113.131313,0.488095,0.861352,0.326087,0.357143,97.0,0.551948,0.82243,0.151515,0.155844
0022300184,2023-11-12,SAS,MIA,114.141414,0.565934,0.849929,0.268293,0.10989,118.0,0.505618,0.935897,0.22,0.314607
0022300185,2023-11-12,PHX,OKC,103.125,0.439759,0.850405,0.372093,0.313253,115.625,0.54878,0.911765,0.146341,0.256098
0022300177,2023-11-12,NYK,CHA,138.709677,0.626437,0.917582,0.322581,0.229885,113.829787,0.531915,0.891736,0.333333,0.074468
0022300187,2023-11-12,LAL,POR,114.851485,0.511905,0.917643,0.175,0.357143,108.910891,0.572222,0.854493,0.128205,0.077778
0022300179,2023-11-12,LAC,MEM,104.123711,0.505882,0.856012,0.210526,0.176471,109.375,0.494318,0.860335,0.25,0.204545
0022300186,2023-11-12,GSW,MIN,110.0,0.447917,0.885546,0.333333,0.25,114.851485,0.579268,0.871795,0.219512,0.256098
0022300178,2023-11-12,BKN,WAS,99.029126,0.438776,0.848967,0.363636,0.163265,91.262136,0.431818,0.891892,0.132075,0.204545
0022300182,2023-11-12,HOU,DEN,113.829787,0.482759,0.917249,0.244898,0.264368,110.638298,0.510989,0.898299,0.266667,0.120879
0022300181,2023-11-12,CHI,DET,123.958333,0.543956,0.93578,0.25,0.21978,110.204082,0.494318,0.8614,0.355556,0.238636
0022300183,2023-11-12,NOP,DAL,114.814815,0.603261,0.849599,0.276596,0.141304,125.925926,0.588235,0.948823,0.163265,0.156863
0022300180,2023-11-12,PHI,IND,137.0,0.571429,0.90461,0.489362,0.161905,126.0,0.611111,0.907715,0.205128,0.177778
0022300188,2023-11-13,BOS,NYK,129.545455,0.626582,0.886645,0.242424,0.189873,115.294118,0.512658,0.881843,0.292683,0.21519
0022300190,2023-11-13,MIL,CHI,120.408163,0.55618,0.855786,0.309524,0.213483,111.22449,0.45,0.931764,0.310345,0.19
0022300189,2023-11-13,TOR,WAS,107.76699,0.522222,0.841667,0.347826,0.188889,105.940594,0.583333,0.802301,0.2,0.107143
0022300191,2023-11-13,SAC,CLE,137.5,0.710843,0.90261,0.242424,0.168675,126.315789,0.582418,0.899525,0.325581,0.153846
0022300017,2023-11-14,CHA,MIA,111.702128,0.537037,0.834376,0.288889,0.222222,115.625,0.53012,0.922571,0.238095,0.277108
0022300025,2023-11-14,GSW,MIN,103.061224,0.494318,0.826147,0.282609,0.159091,104.0,0.530864,0.818578,0.214286,0.222222
0022300018,2023-11-14,DET,ATL,116.504854,0.577778,0.85485,0.311111,0.177778,121.153846,0.586207,0.875489,0.263158,0.275862
0022300022,2023-11-14,NOP,DAL,125.961538,0.595745,0.89024,0.292683,0.202128,102.803738,0.5,0.83531,0.347826,0.222222
0022300023,2023-11-14,UTA,POR,113.861386,0.531579,0.886562,0.347826,0.147368,98.019802,0.482955,0.850615,0.265306,0.159091
0022300019,2023-11-14,PHI,IND,114.545455,0.534884,0.863714,0.138889,0.395349,122.222222,0.586022,0.907189,0.232558,0.247312
0022300026,2023-11-14,LAL,MEM,138.14433,0.716049,0.828148,0.333333,0.222222,109.183673,0.462264,0.925175,0.22807,0.084906
0022300024,2023-11-14,DEN,LAC,118.085106,0.589041,0.861496,0.176471,0.342466,113.684211,0.505814,0.897731,0.318182,0.244186
0022300020,2023-11-14,BKN,ORL,130.526316,0.652941,0.854281,0.317073,0.152941,109.473684,0.536585,0.850802,0.225,0.195122
0022300021,2023-11-14,OKC,SAS,116.037736,0.601124,0.859402,0.117647,0.179775,82.075472,0.435484,0.795015,0.265306,0.064516
0022300198,2023-11-15,LAL,SAC,100.917431,0.572289,0.798881,0.170732,0.180723,114.678899,0.583333,0.866086,0.234043,0.135417
0022300193,2023-11-15,ATL,NYK,120.0,0.626667,0.852129,0.176471,0.266667,120.833333,0.56383,0.853246,0.368421,0.106383
0022300199,2023-11-15,POR,CLE,101.06383,0.445055,0.875045,0.166667,0.153846,114.736842,0.62,0.823944,0.241379,0.213333
0022300196,2023-11-15,CHI,ORL,95.918367,0.451807,0.829871,0.291667,0.228916,97.959184,0.439024,0.863884,0.235294,0.292683
0022300192,2023-11-15,WAS,DAL,112.5,0.550562,0.892009,0.177778,0.213483,126.213592,0.61413,0.912862,0.191489,0.184783
0022300197,2023-11-15,PHX,MIN,146.153846,0.7,0.910537,0.172414,0.164706,125.0,0.483696,0.945613,0.372093,0.282609
0022300195,2023-11-15,TOR,MIL,114.285714,0.442708,0.886768,0.448276,0.28125,129.292929,0.635294,0.878777,0.236842,0.235294
0022300194,2023-11-15,PHI,BOS,115.053763,0.523529,0.913194,0.232558,0.211765,125.806452,0.579545,0.90598,0.27907,0.170455
0022300201,2023-11-16,GSW,OKC,110.10101,0.479592,0.869238,0.363636,0.153061,128.0,0.614943,0.881947,0.194444,0.241379
0022300200,2023-11-16,MIA,BKN,131.182796,0.611111,0.910501,0.189189,0.283951,125.0,0.552941,0.865928,0.285714,0.247059
0022300028,2023-11-17,WAS,NYK,106.451613,0.512195,0.86413,0.170732,0.182927,127.659574,0.582418,0.900722,0.358974,0.153846
0022300035,2023-11-17,UTA,PHX,131.958763,0.6,0.924981,0.243902,0.305882,133.673469,0.627907,0.915445,0.147059,0.267442
0022300032,2023-11-17,SAS,SAC,112.149533,0.548913,0.871926,0.136364,0.206522,121.698113,0.647059,0.872216,0.1,0.223529
0022300034,2023-11-17,NOP,DEN,113.861386,0.590909,0.898374,0.090909,0.125,111.111111,0.541667,0.886244,0.23913,0.0625
0022300037,2023-11-17,LAC,HOU,106.0,0.512048,0.872958,0.186047,0.253012,100.0,0.488636,0.850615,0.235294,0.159091
0022300029,2023-11-17,ATL,PHI,117.171717,0.516854,0.887153,0.318182,0.269663,128.571429,0.5625,0.855097,0.342105,0.306818
0022300027,2023-11-17,CHA,MIL,96.116505,0.43956,0.893504,0.166667,0.208791,126.213592,0.674157,0.879317,0.105263,0.11236
0022300031,2023-11-17,TOR,BOS,106.060606,0.551724,0.877543,0.121951,0.103448,110.204082,0.543478,0.897158,0.181818,0.086957
0022300036,2023-11-17,POR,LAL,98.958333,0.460674,0.836094,0.365385,0.146067,110.309278,0.567901,0.834376,0.275,0.185185
0022300033,2023-11-17,CHI,ORL,100.0,0.506329,0.847153,0.121951,0.21519,108.421053,0.550633,0.824269,0.25641,0.202532
0022300030,2023-11-17,CLE,DET,111.340206,0.567073,0.883766,0.175,0.182927,102.040816,0.478022,0.851658,0.36,0.142857
0022300207,2023-11-18,GSW,OKC,109.821429,0.546392,0.86911,0.269231,0.175258,117.117117,0.56,0.900662,0.204545,0.18
0022300206,2023-11-18,SAS,MEM,111.340206,0.524096,0.862939,0.266667,0.253012,122.44898,0.52907,0.879144,0.3,0.337209
0022300202,2023-11-18,CHA,NYK,112.5,0.591463,0.870929,0.105263,0.134146,127.083333,0.593407,0.892241,0.288889,0.153846
